Library Name	Title	RBID	Issue Date	Remaining Circs	Active Issues
8080 Test Library	The Saturday Evening Post	RBZ0010006	03/01/2020	247500	7
8080 Test Library	Save Our Seas	RBZ0007740	06/01/2019	Unlimited	1
8080 Test Library	Saveur	RBZ0000736	11/20/2019	247500	4
8080 Test Library	Scale Auto	RBZ0003998	04/01/2020	49499	7
8080 Test Library	Schöner Wohnen	RBZ0009071	03/01/2020	247499	14
8080 Test Library	Sci-Fi Art Essentials	RBZ0007959	02/01/2015	49500	1
8080 Test Library	Science & Vie	RBZ0004648	03/01/2020	247499	18
8080 Test Library	Science & Vie Découvertes	RBZ0004721	03/01/2020	247499	14
8080 Test Library	Science & Vie Hors Série	RBZ0004649	12/01/2019	247500	5
8080 Test Library	Science & Vie Junior	RBZ0004722	03/01/2020	247499	15
8080 Test Library	Science & Vie Junior Hors Série	RBZ0004723	01/01/2020	247500	7
8080 Test Library	Science et Vie Découvertes Hors Série	RBZ0009251	12/01/2019	247500	5
8080 Test Library	Science et Vie Questions & Réponses	RBZ0009768	12/01/2019	247500	4
8080 Test Library	Science et Vie Questions Reponses hors serie	RBZ0009188	09/01/2017	247500	1
8080 Test Library	Science Illustrated	RBZ0005553	02/08/2020	247499	9
8080 Test Library	Scientific American Chinese Edition	RBZ0001235	02/12/2020	247499	14
8080 Test Library	The SciFi & Fantasy Art Book	RBZ0006861	03/01/2016	99000	1
8080 Test Library	SciFi Now	RBZ0007074	04/01/2020	247499	15
8080 Test Library	SciFiNow 80s Sci-Fi Almanac	RBZ0007573	08/01/2016	99000	1
8080 Test Library	SciFiNow Annual Volume 1	RBZ0008403	11/01/2015	99000	1
8080 Test Library	SciFiNow Superhero Movie Collection	RBZ0007366	04/01/2016	99000	1
8080 Test Library	SciFiNow Time Warp Collection	RBZ0005427	10/01/2012	99000	1
8080 Test Library	Scoop	RBZ0010157	01/01/2020	247500	8
8080 Test Library	Scootering	RBZ0001000	03/01/2020	247499	14
8080 Test Library	ScrapBook inspirations - Ideas Book	RBZ0002331	01/01/2010	49500	1
8080 Test Library	Scrapbooking Memories	RBZ0008938	12/01/2019	247500	3
8080 Test Library	Scratch: Learn to program the easy way	RBZ0008371	09/01/2015	247500	1
8080 Test Library	Screen Education	RBZ0003861	10/01/2019	247500	4
8080 Test Library	Scuba Diver	RBZ0003779	01/01/2020	247499	4
8080 Test Library	Scuba Diving	RBZ0000744	03/01/2020	247500	14
8080 Test Library	Seasons	RBZ0006930	01/01/2014	247500	1
8080 Test Library	The Secret History of Spies	RBZ0008744	05/01/2016	247500	1
8080 Test Library	The Secrets of Natural Remedies	RBZ0009234	01/01/2017	247500	1
8080 Test Library	Sega Archives	RBZ0008920	07/01/2016	247500	1
8080 Test Library	Sélection du Reader's Digest	RBZ0000747	03/01/2020	247499	11
8080 Test Library	Selectus Wines	RBZ0008026	01/01/2020	247500	5
8080 Test Library	Semana	RBZ0004426	03/11/2020	247499	62
8080 Test Library	Senior's Edition Smartphones & Tablets	RBZ0008023	12/01/2016	99000	1
8080 Test Library	Senior's Edition Windows 10	RBZ0008579	10/01/2016	247500	1
8080 Test Library	Senior's Edition: iPad	RBZ0006213	10/01/2016	99000	1
8080 Test Library	Senior's Edition: iPhone	RBZ0007974	09/01/2016	99000	1
8080 Test Library	Senior's Edition: Online Security	RBZ0008033	06/01/2015	99000	1
8080 Test Library	Senior's Guide To Windows 8	RBZ0008024	05/01/2015	99000	1
8080 Test Library	Seniors Edition Digital Photography	RBZ0007521	07/01/2014	99000	1
8080 Test Library	Seniors Edition Windows 8	RBZ0007684	09/01/2015	99000	1
8080 Test Library	Sept	RBZ0010104	12/01/2019	247500	4
8080 Test Library	Ser Padres Hoy + El Bebe de ser Padres	RBZ0001109	02/01/2020	247499	11
8080 Test Library	Seventeen: Justin Beiber Special Issue	RBZ0000751	01/01/2010	49500	1
8080 Test Library	Sew Ideas	RBZ0008240	10/01/2015	247500	1
8080 Test Library	SEW NEWS	RBZ0010047	04/01/2020	49500	8
8080 Test Library	Sewing For Beginners	RBZ0008263	09/01/2016	99000	1
8080 Test Library	SFX	RBZ0001001	03/01/2020	49499	16
8080 Test Library	SFX Issue One	RBZ0007517	06/01/2014	49500	1
8080 Test Library	Shangliu Tatler	RBZ0007859	02/15/2020	247499	14
8080 Test Library	Shape up at Home	RBZ0002944	04/01/2011	247500	1
8080 Test Library	Shape up with Yoga	RBZ0005820	02/01/2013	247500	1
8080 Test Library	The Shed	RBZ0009308	03/01/2020	247499	7
8080 Test Library	The Sherlock Holmes Book	RBZ0008727	11/01/2016	99000	1
8080 Test Library	Shooting Gazette	RBZ0006695	03/01/2020	247499	14
8080 Test Library	Shooting Times	RBZ0009289	04/01/2020	49499	13
8080 Test Library	Shooting Times & Country	RBZ0006652	03/04/2020	247499	62
8080 Test Library	Shop Talk!	RBZ0010246	03/01/2020	49500	16
8080 Test Library	Shopping Design 設計採買誌	RBZ0004244	12/09/2019	247500	12
8080 Test Library	Shortcut Desserts: 123 Yummy Easiest-Ever Recipes	RBZ0000756	09/01/2011	49500	1
8080 Test Library	ShowBoats International	RBZ0002814	03/01/2020	247500	15
8080 Test Library	SHOWDETAILS ACCESSORIES	RBZ0009193	11/18/2019	247500	2
8080 Test Library	SHOWDETAILS MEN	RBZ0009194	02/29/2020	247499	3
8080 Test Library	SHOWDETAILS MILANO+NEW YORK	RBZ0009191	10/28/2019	247500	2
8080 Test Library	SHOWDETAILS PARIS+LONDON	RBZ0009192	11/11/2019	247500	2
8080 Test Library	SHOWDETAILS RISER MILANO	RBZ0009142	10/07/2019	247500	2
8080 Test Library	SHOWDETAILS RISER PARIS	RBZ0009143	10/14/2019	247500	2
8080 Test Library	SHUT UP & TAKE MY MONEY	RBZ0009331	09/01/2017	Unlimited	1
8080 Test Library	Signature Travel & Lifestyle	RBZ0002629	01/20/2020	247499	5
8080 Test Library	Simple Solutions	RBZ0008346	05/01/2014	247500	1
8080 Test Library	The Simple Things	RBZ0005224	03/01/2020	49499	14
8080 Test Library	Simple Wine News	RBZ0003069	02/07/2020	247499	9
8080 Test Library	Simply Crochet	RBZ0005583	08/01/2020	49499	15
8080 Test Library	Simply Crochet Knitting	RBZ0005095	08/01/2012	49500	1
8080 Test Library	Simply Knitting	RBZ0001741	04/01/2020	247499	15
8080 Test Library	Simply Sewing	RBZ0008184	03/01/2020	247500	15
8080 Test Library	Simply Sweet	RBZ0005255	09/01/2012	247500	1
8080 Test Library	Simply You Living	RBZ0009044	11/15/2019	247500	4
8080 Test Library	Singapore Tatler	RBZ0004650	02/01/2020	247499	14
8080 Test Library	Singapore Tatler Best of Singapore	RBZ0005573	02/03/2020	247499	2
8080 Test Library	Singapore Tatler Homes	RBZ0004652	02/01/2020	247499	7
8080 Test Library	Singapore Tatler Jewels & Time	RBZ0004656	08/01/2019	247500	1
8080 Test Library	Singapore Tatler Regional Best Restaurants	RBZ0005593	01/01/2016	247500	1
8080 Test Library	Singapore Tatler Singapore's Best Restaurants	RBZ0005592	04/01/2017	247500	1
8080 Test Library	Singapore Woman's Weekly	RBZ0006063	03/01/2020	247499	14
8080 Test Library	Sketchbooks Volume 2	RBZ0007960	03/01/2016	49500	1
8080 Test Library	Ski Magazine	RBZ0000760	01/01/2020	247500	5
8080 Test Library	SkillSet	RBZ0010191	01/01/2020	49500	4
8080 Test Library	Skin Deep Tattoo Magazine	RBZ0001499	03/01/2020	247499	15
8080 Test Library	Sky at Night Magazine presents The Apollo Story	RBZ0008330	09/01/2014	247500	1
8080 Test Library	Sky Yearbook 2016	RBZ0008741	01/22/2019	247500	1
8080 Test Library	Slam	RBZ0000764	01/01/2020	247500	6
8080 Test Library	Slam Skateboarding	RBZ0000765	12/01/2019	247500	4
8080 Test Library	Slow Cooker	RBZ0000766	02/01/2011	49500	1
8080 Test Library	The Small Faces - The Ultimate Music Guide	RBZ0006661	10/01/2013	247500	1
8080 Test Library	Small Gardens, Balconies & Courtyards	RBZ0000768	05/15/2015	247500	1
8080 Test Library	Smart Auto 智動化	RBZ0010032	01/08/2020	247500	12
8080 Test Library	Smart Photography	RBZ0002187	03/01/2020	247499	15
8080 Test Library	Smart 智富	RBZ0001056	03/01/2020	247499	14
8080 Test Library	Smartphones for Seniors	RBZ0007800	12/01/2014	49500	1
8080 Test Library	Smile Quarterly 微笑季刊	RBZ0010034	12/24/2019	247500	5
8080 Test Library	Smith Journal	RBZ0000769	12/01/2019	247500	4
8080 Test Library	Smithsonian Magazine	RBZ0000770	03/01/2020	247499	11
8080 Test Library	SNES The Complete Manual	RBZ0009212	12/01/2016	49500	1
8080 Test Library	Soap Opera Digest	RBZ0001241	03/16/2020	49499	62
8080 Test Library	Social Marketing The Complete Guide	RBZ0007303	12/01/2014	49500	1
8080 Test Library	Soul of the Woodland: A Stress Relieving Adult Coloring Book	RBZ0008788	07/01/2016	247500	1
8080 Test Library	Sound & Vision	RBZ0000773	02/01/2020	247500	7
8080 Test Library	Sound + Image	RBZ0000774	03/01/2020	247499	7
8080 Test Library	Sound On Sound UK	RBZ0010164	03/01/2020	247500	14
8080 Test Library	Sound On Sound USA	RBZ0010165	03/01/2020	247500	14
8080 Test Library	Soundings	RBZ0005467	03/01/2020	247499	14
8080 Test Library	South African Home Owner	RBZ0004059	03/01/2020	247499	14
8080 Test Library	Southern Cast Iron	RBZ0009887	03/01/2020	247500	18
8080 Test Library	Southern Home	RBZ0009888	03/01/2020	247499	12
8080 Test Library	Southern Lady	RBZ0007831	02/04/2020	247499	20
8080 Test Library	Southwest Art	RBZ0010210	03/01/2020	49500	12
8080 Test Library	Soy Grupero	RBZ0009141	03/01/2020	247499	7
8080 Test Library	Space	RBZ0002128	03/01/2020	247499	15
8080 Test Library	Special Guidebook 54 Magical Towns	RBZ0005256	09/01/2012	247500	1
8080 Test Library	Spin To Win Rodeo	RBZ0005806	03/01/2020	247499	15
8080 Test Library	Spin-Off	RBZ0003055	11/13/2019	49500	4
8080 Test Library	Spirit of Halloween: A Stress Relieving Adult Coloring Book	RBZ0008792	07/01/2016	247500	1
8080 Test Library	Spis Bedre	RBZ0010118	03/01/2020	9900	14
8080 Test Library	Spoke	RBZ0001783	12/01/2019	247500	4
8080 Test Library	Sport Auto Classiques	RBZ0009053	10/09/2019	247500	4
8080 Test Library	Sport Auto France	RBZ0004646	03/01/2020	247499	19
8080 Test Library	Sport Auto Hors Série	RBZ0009781	12/01/2017	247500	1
8080 Test Library	Sport Fishing	RBZ0000777	03/01/2020	247499	10
8080 Test Library	Sport Life	RBZ0001119	03/01/2020	247499	14
8080 Test Library	Sporting Gun	RBZ0006520	04/01/2020	247499	15
8080 Test Library	Sporting Shooter	RBZ0008274	04/01/2020	247499	16
8080 Test Library	Sports Collectors Digest	RBZ0010211	03/13/2020	49500	31
8080 Test Library	Sports Illustrated Swimwear Edition 2011	RBZ0003790	10/05/2011	247500	1
8080 Test Library	SSA Hunter Jagter – Spesiale Uitgawe	RBZ0008415	10/15/2014	247500	1
8080 Test Library	Stand Up Paddle World	RBZ0004055	07/01/2019	247500	1
8080 Test Library	Star Magazine	RBZ0000780	03/16/2020	247500	62
8080 Test Library	Star Système	RBZ0005235	03/13/2020	247499	31
8080 Test Library	Star Trek Magazine	RBZ0007040	02/01/2020	98999	5
8080 Test Library	Star Trek Magazine Movie Special	RBZ0008933	07/01/2016	99000	1
8080 Test Library	Star Wars Insider	RBZ0007151	03/01/2020	98999	9
8080 Test Library	Star Wars Insider Special Edition 2017	RBZ0009239	12/01/2017	99000	1
8080 Test Library	Stargazing Live	RBZ0009279	03/01/2017	247500	1
8080 Test Library	StarHit	RBZ0009844	12/30/2019	247500	51
8080 Test Library	Start Your Own Successful Business	RBZ0006458	05/01/2014	247500	1
8080 Test Library	Steampunk Ocean: A Nautical Adult Coloring Book Device	RBZ0008806	07/01/2016	247500	1
8080 Test Library	Steelers Digest	RBZ0001644	02/01/2020	49499	13
8080 Test Library	Stereophile	RBZ0000783	03/01/2020	247499	14
8080 Test Library	stereoplay	RBZ0010109	04/01/2020	247500	15
8080 Test Library	stern	RBZ0009081	03/05/2020	247499	62
8080 Test Library	stern Gesund Leben	RBZ0009125	03/01/2020	247499	8
8080 Test Library	Stitching For Beginners	RBZ0008990	09/01/2016	247500	1
8080 Test Library	Stories	RBZ0008421	12/01/2014	247500	1
8080 Test Library	The Story of Medicine	RBZ0009587	05/01/2017	247500	1
8080 Test Library	The Story of Roman Britain	RBZ0009586	05/01/2017	247500	1
8080 Test Library	The Story of the Ancient World	RBZ0008701	06/01/2016	247500	1
8080 Test Library	The Story of the Beatles	RBZ0007571	10/10/2016	99000	1
8080 Test Library	The Story Of The Holyland	RBZ0008745	06/01/2016	247500	1
8080 Test Library	The Story of the Normans from BBC History Magazine	RBZ0009000	09/01/2016	247500	1
8080 Test Library	The Story of The Tudors - from the makers of BBC History Magazine	RBZ0008338	09/01/2014	247500	1
8080 Test Library	The Story of the Victorians	RBZ0009235	02/13/2020	247499	3
8080 Test Library	The Story Of Vikings and Anglo-Saxons	RBZ0008644	03/01/2016	247500	1
8080 Test Library	Storytime	RBZ0008111	03/01/2020	49499	15
8080 Test Library	strategy+business	RBZ0005700	02/04/2020	49499	5
8080 Test Library	Street Machine	RBZ0007762	03/01/2020	247499	14
8080 Test Library	Street Photography	RBZ0009818	07/01/2017	247500	1
8080 Test Library	Street Rodder	RBZ0000785	02/01/2020	247500	12
8080 Test Library	Street Trucks	RBZ0008128	03/01/2020	148499	14
8080 Test Library	Stress Relieving Cats, Celebration Edition	RBZ0008778	07/01/2016	247500	1
8080 Test Library	Studio Classroom 空中英語教室	RBZ0001172	02/18/2020	247499	14
8080 Test Library	Studio Training: Illustrator	RBZ0008391	10/01/2015	49500	1
8080 Test Library	Stuff Guide to Android	RBZ0005531	12/01/2012	99000	1
8080 Test Library	Stuff Guide to Apps	RBZ0005529	11/01/2012	99000	1
8080 Test Library	Stuff Magazine South Africa	RBZ0004194	03/01/2020	247499	11
8080 Test Library	Stuff UK	RBZ0007092	03/01/2020	98999	15
8080 Test Library	Stuff's Ultimate Guide to iPhone & iPad Apps	RBZ0003980	11/01/2011	99000	1
8080 Test Library	Style At Home	RBZ0000907	04/01/2020	247499	15
8080 Test Library	Style At Home	RBZ0007158	03/01/2020	247499	11
8080 Test Library	Super Chevy	RBZ0001438	02/01/2020	247500	12
8080 Test Library	Super Food Ideas	RBZ0004019	04/01/2020	247499	13
8080 Test Library	SUPER MOTORS	RBZ0006093	02/03/2020	247499	7
8080 Test Library	Super pâtisserie & dessert	RBZ0010231	10/01/2018	Unlimited	1
8080 Test Library	Super Picsou Géant	RBZ0009783	02/01/2020	247499	7
8080 Test Library	Super Street	RBZ0001362	02/01/2020	247500	12
8080 Test Library	The Superfan's Guide to Justin Bieber	RBZ0001014	12/01/2011	247500	1
8080 Test Library	The Superfan's Guide to One Direction	RBZ0005534	07/01/2013	247500	1
8080 Test Library	Superfan's Guide to the Premier League 2012-13	RBZ0005766	02/01/2013	247500	1
8080 Test Library	Superyacht	RBZ0002348	01/01/2020	247500	4
8080 Test Library	Superyacht International	RBZ0002349	01/01/2020	247500	4
8080 Test Library	SUPWorld	RBZ0004283	12/01/2019	247500	4
8080 Test Library	Sur la Route des Chefs	RBZ0010232	01/01/2019	Unlimited	1
8080 Test Library	Surfer	RBZ0001288	01/28/2020	247499	6
8080 Test Library	Surfing Life	RBZ0000096	02/01/2020	247499	6
8080 Test Library	Surfing Magazine’s Swimsuit Issue	RBZ0004668	03/01/2016	247500	1
8080 Test Library	Surftrip JOURNAL サーフトリップジャーナル	RBZ0007914	05/31/2019	Unlimited	1
8080 Test Library	Sustainable & Water Wise Gardens	RBZ0000792	11/01/2012	247500	1
8080 Test Library	Sweet 3	RBZ0006280	06/01/2013	49500	1
8080 Test Library	Sweet by Mollie Makes	RBZ0005300	10/01/2012	49500	1
8080 Test Library	Switch to Mac	RBZ0005659	01/01/2013	49500	1
8080 Test Library	Sydney Custom Homes	RBZ0008224	03/01/2018	247500	1
8080 Test Library	T Magazine SPAIN	RBZ0009311	12/01/2019	247500	10
8080 Test Library	T3	RBZ0006995	03/01/2020	49499	15
8080 Test Library	T3 Australia	RBZ0010089	01/01/2020	247500	6
8080 Test Library	T3 Gadget Magazine	RBZ0008533	02/01/2020	247499	11
8080 Test Library	T3 India	RBZ0008277	03/01/2020	247499	15
8080 Test Library	The Tablet Buyer's Guide	RBZ0003478	06/01/2011	49500	1
8080 Test Library	Tablet Buyers Guide	RBZ0006082	04/01/2013	247500	1
8080 Test Library	Taiwan Society	RBZ0004571	10/21/2019	247500	1
8080 Test Library	Taiwan Tatler	RBZ0004570	02/01/2020	247499	14
8080 Test Library	Take A Hike: An Outdoor Coloring Adventure	RBZ0008809	07/01/2016	247500	1
8080 Test Library	Take Better Travel Photos	RBZ0003651	07/01/2011	247500	1
8080 Test Library	TAPAS	RBZ0007836	03/01/2020	247499	13
8080 Test Library	TAPAS - English Version	RBZ0008001	04/01/2019	247500	1
8080 Test Library	TAPAS - Especial Guía	RBZ0008931	08/01/2016	247500	1
8080 Test Library	Taste of Home	RBZ0000796	02/01/2020	247500	7
8080 Test Library	Taste of Home Cooking School	RBZ0000797	09/01/2016	247500	1
8080 Test Library	Taste of the South	RBZ0007821	02/04/2020	247499	19
8080 Test Library	Taste&Travel International	RBZ0003299	01/01/2020	49499	5
8080 Test Library	Taste.com.au	RBZ0000079	03/01/2020	247500	12
8080 Test Library	taste.com.au Cookbooks	RBZ0009171	02/01/2020	247499	6
8080 Test Library	Tatler Russia	RBZ0002266	03/01/2020	247500	14
8080 Test Library	Tatler UK	RBZ0007059	04/01/2020	49499	15
8080 Test Library	Tattoo Style	RBZ0003983	11/01/2011	247500	1
8080 Test Library	Teach Your kids to code	RBZ0007671	10/01/2014	247500	1
8080 Test Library	Teach yourself Black & White Photography	RBZ0008380	03/01/2017	49500	1
8080 Test Library	Teach Yourself Lightroom	RBZ0007479	11/01/2016	49500	1
8080 Test Library	Teach Yourself Photography	RBZ0007801	12/01/2014	49500	1
8080 Test Library	Teach Yourself Photoshop	RBZ0007597	09/01/2016	49500	1
8080 Test Library	Teach Yourself Photoshop Elements	RBZ0008080	09/01/2016	247500	1
8080 Test Library	Teach Yourself RAW in Photoshop	RBZ0008079	09/01/2015	247500	1
8080 Test Library	TeaTime	RBZ0007832	02/11/2020	247499	9
8080 Test Library	Tech Advisor	RBZ0007017	05/01/2020	247499	15
8080 Test Library	Tech Guru Guide: Start Your Own Business	RBZ0008637	03/01/2016	247500	1
8080 Test Library	TechLife	RBZ0010090	03/01/2020	247500	15
8080 Test Library	Techlife News	RBZ0007731	03/07/2020	247499	62
8080 Test Library	The TechRadar Camera Buying Guide	RBZ0003209	03/01/2011	49500	1
8080 Test Library	The TechRadar Mobile Phone Buying Guide	RBZ0003212	04/01/2011	49500	1
8080 Test Library	The TechRadar PC Upgrade Buying Guide	RBZ0003211	03/01/2011	49500	1
8080 Test Library	Télé 7 Jeux	RBZ0009786	11/01/2019	247500	9
8080 Test Library	Télé 7 Jours	RBZ0009787	03/07/2020	247499	61
8080 Test Library	Tennis Magazine	RBZ0009860	01/01/2020	148500	7
8080 Test Library	Tennishead	RBZ0007093	06/01/2019	247500	1
8080 Test Library	Texas Highways Magazine	RBZ0001315	03/01/2020	49499	14
8080 Test Library	Texas Monthly	RBZ0001397	03/01/2020	49499	15
8080 Test Library	The Texas Observer	RBZ0009947	03/01/2020	148500	7
8080 Test Library	that's life!	RBZ0010038	03/12/2020	247500	61
8080 Test Library	The Theory of (nearly) Everything	RBZ0009232	02/13/2020	247499	3
8080 Test Library	Thermik Magazin	RBZ0002920	03/01/2020	247499	11
8080 Test Library	Thermik Spezial Hike & Fly	RBZ0005151	11/01/2017	247500	1
8080 Test Library	Think! シンク!	RBZ0006497	11/01/2015	247500	1
8080 Test Library	ThinkSales	RBZ0003714	07/01/2019	247500	1
8080 Test Library	This is London: The Making of London Fashion Week	RBZ0006475	09/01/2013	247500	1
8080 Test Library	This Old House	RBZ0006864	03/01/2020	247500	7
8080 Test Library	The Threepenny Review	RBZ0002319	03/01/2020	49499	5
8080 Test Library	Timber Home Living	RBZ0007590	11/05/2019	247500	8
8080 Test Library	Today's Golfer	RBZ0007894	04/01/2020	49499	15
8080 Test Library	Today's Quilter	RBZ0008924	04/01/2020	247499	15
8080 Test Library	Tom Waits - The Ultimate Music Guide	RBZ0007575	07/01/2014	247500	1
8080 Test Library	Tone Up In 10 Minutes	RBZ0006117	05/01/2013	247500	1
8080 Test Library	Top Gear España	RBZ0008716	01/01/2020	247499	7
8080 Test Library	Top Gear South Africa	RBZ0006261	11/01/2019	247500	10
8080 Test Library	Top Homes	RBZ0000807	03/01/2018	247500	1
8080 Test Library	Top Of The Pops Special - JLS	RBZ0004456	02/01/2012	247500	1
8080 Test Library	Top Of The Pops Special - One Direction	RBZ0004455	02/01/2012	247500	1
8080 Test Library	Top Of The Pops Special - The Wanted	RBZ0004457	02/01/2012	247500	1
8080 Test Library	Top Santé	RBZ0004643	04/01/2020	247499	16
8080 Test Library	Top Sante	RBZ0007895	03/01/2020	49499	15
8080 Test Library	Top Santé Hors-Série	RBZ0009187	09/01/2019	247500	4
8080 Test Library	TopCar’s Classic Performance Cars	RBZ0007989	05/01/2015	247500	1
8080 Test Library	TopCar’s Where are they now?	RBZ0007990	05/01/2015	247500	1
8080 Test Library	TopGear Malaysia	RBZ0010145	02/01/2020	247500	14
8080 Test Library	TopGear Supercars	RBZ0008755	05/01/2016	247500	1
8080 Test Library	Topos	RBZ0005602	12/02/2019	247500	4
8080 Test Library	Total 911	RBZ0004481	03/01/2020	99000	15
8080 Test Library	The Total 911 Collection	RBZ0005953	10/01/2016	99000	1
8080 Test Library	Total Bike Repair & Maintenance	RBZ0002078	08/12/2015	49500	1
8080 Test Library	Total Body Plan	RBZ0003033	04/01/2011	247500	1
8080 Test Library	The Total De-Stress Plan The Complete Manual	RBZ0007572	07/01/2014	99000	1
8080 Test Library	Total Film	RBZ0001015	03/01/2020	49499	16
8080 Test Library	Total Film & SFX Present 80s Movies	RBZ0008160	07/01/2015	49500	1
8080 Test Library	Total Guitar	RBZ0001016	03/01/2020	49499	15
8080 Test Library	Total Training Guide	RBZ0005998	03/01/2013	247500	1
8080 Test Library	Tour 2013	RBZ0006218	06/01/2013	247500	1
8080 Test Library	Tour De France 2012	RBZ0001041	05/30/2012	247500	1
8080 Test Library	Tour de France 2014 Review	RBZ0008376	09/01/2014	49500	1
8080 Test Library	Town & Country	RBZ0000808	04/01/2020	49499	12
8080 Test Library	Town & Country UK	RBZ0008459	03/01/2020	247499	5
8080 Test Library	TPCA Magazine 電路板會刊	RBZ0001204	01/20/2020	247500	5
8080 Test Library	Traces (formerly Inside History)	RBZ0000492	12/03/2019	247500	4
8080 Test Library	Tracks	RBZ0003690	01/01/2020	247500	8
8080 Test Library	Trade Insight Biweekly 經貿透視雙周刊	RBZ0003414	02/26/2020	247500	29
8080 Test Library	Trade-A-Boat	RBZ0008147	02/01/2020	247499	13
8080 Test Library	TRAIL	RBZ0004199	01/01/2020	247500	4
8080 Test Library	Trail	RBZ0007896	04/01/2020	49499	15
8080 Test Library	Trail Centres: Ultimate Guide 2011	RBZ0004077	12/01/2011	247500	1
8080 Test Library	Trail Running	RBZ0008101	02/01/2020	49500	7
8080 Test Library	Train like an Olympian	RBZ0001018	01/20/2012	247500	1
8080 Test Library	Trains	RBZ0000811	04/01/2020	247499	14
8080 Test Library	Trains Go to War	RBZ0010227	04/23/2019	49500	1
8080 Test Library	Trapper & Predator Caller	RBZ0010213	04/01/2020	49500	12
8080 Test Library	Travel + Leisure India & South Asia	RBZ0002642	02/01/2020	247499	14
8080 Test Library	Travel Africa	RBZ0007116	01/01/2020	247499	4
8080 Test Library	The Travel Photography Book	RBZ0004833	02/01/2013	99000	1
8080 Test Library	Travel Photography Made Easy	RBZ0003879	09/20/2011	49500	1
8080 Test Library	Travelcom 行遍天下	RBZ0006881	12/31/2019	247500	12
8080 Test Library	Travellution 畅游行	RBZ0010175	03/02/2020	247500	14
8080 Test Library	Traverse, Northern Michigan's Magazine	RBZ0001352	03/01/2020	49499	14
8080 Test Library	TREAD	RBZ0009885	03/01/2020	247499	7
8080 Test Library	Treadlie Magazine	RBZ0010130	10/01/2019	247500	2
8080 Test Library	Trends 2014	RBZ0008342	03/01/2014	247500	1
8080 Test Library	Triathlete	RBZ0003568	03/01/2020	49500	11
8080 Test Library	Trou Idees	RBZ0006125	05/01/2015	247500	1
8080 Test Library	Trout & Salmon	RBZ0007897	04/01/2020	49499	16
8080 Test Library	Truck Trend	RBZ0000817	01/01/2020	247500	6
8080 Test Library	Truckin	RBZ0000818	03/01/2020	247500	12
8080 Test Library	Truckin' Life	RBZ0007814	09/01/2019	247500	9
8080 Test Library	True Crime	RBZ0008043	06/01/2016	247500	1
8080 Test Library	True Love	RBZ0000968	03/01/2020	247499	14
8080 Test Library	True Love Bride	RBZ0005279	08/01/2016	247500	1
8080 Test Library	True Love Shine	RBZ0005438	11/01/2013	247500	1
8080 Test Library	Trusted Reviews Guide to Gadgets	RBZ0004069	11/21/2011	247500	1
8080 Test Library	Tú	RBZ0000820	02/24/2020	247500	28
8080 Test Library	Tú Ediciones Especiales	RBZ0000821	05/01/2011	247500	1
8080 Test Library	Tuis	RBZ0000969	03/01/2020	247499	15
8080 Test Library	Tuis Dekor	RBZ0003447	06/01/2011	247500	1
8080 Test Library	Tuis Kombuis	RBZ0008554	03/01/2016	247500	1
8080 Test Library	Tuis Opknap	RBZ0003446	10/01/2014	247500	1
8080 Test Library	Tuis Selfdoen	RBZ0003453	08/01/2011	247500	1
8080 Test Library	Tuis Tuin	RBZ0006380	07/01/2013	247500	1
8080 Test Library	Tuis Verf Dit	RBZ0007991	04/16/2019	247500	2
8080 Test Library	Tuis Werf	RBZ0007559	08/01/2015	247500	1
8080 Test Library	Turn Your Hobby in to a Business	RBZ0008918	09/01/2016	247500	1
8080 Test Library	Turn Your Hobby Into A Business	RBZ0007966	03/01/2015	247500	1
8080 Test Library	TV Guide Magazine	RBZ0005492	03/02/2020	49499	32
8080 Test Library	Tv Notas Horóscopos 2015	RBZ0000823	11/12/2019	247500	1
8080 Test Library	TV Soap	RBZ0007855	03/16/2020	247500	31
8080 Test Library	TV Times	RBZ0001042	03/07/2020	247499	60
8080 Test Library	TV&Satellite Week	RBZ0001043	03/07/2020	247499	60
8080 Test Library	TvNotas	RBZ0000824	03/03/2020	247499	61
8080 Test Library	TvNotas Especiales	RBZ0000055	02/11/2020	247499	6
8080 Test Library	TVyNovelas	RBZ0000825	03/02/2020	247499	62
8080 Test Library	Twist It	RBZ0007803	08/01/2015	49500	1
8080 Test Library	UAAP Magazine	RBZ0008715	05/01/2016	247500	1
8080 Test Library	The Ubuntu Book	RBZ0008652	04/01/2016	99000	1
8080 Test Library	Ubuntu The Complete Manual	RBZ0008991	09/01/2016	247500	1
8080 Test Library	UEFA Champions League Final 2012	RBZ0007061	05/10/2012	99000	1
8080 Test Library	UEFA Champions League final official matchday programme	RBZ0007065	05/01/2011	99000	1
8080 Test Library	UEFA Europa League Final 2012	RBZ0007128	05/01/2012	99000	1
8080 Test Library	UEFA Europa League final official matchday programme	RBZ0007129	05/18/2011	99000	1
8080 Test Library	UK Rides	RBZ0008055	05/01/2015	247500	1
8080 Test Library	Ukulele For Beginners	RBZ0008182	07/01/2016	99000	1
8080 Test Library	Ultimate 2012 Olympic Guide	RBZ0001021	02/01/2012	247500	1
8080 Test Library	The Ultimate 4-Week Flat Tummy Diet	RBZ0008491	06/01/2013	247500	1
8080 Test Library	Ultimate Adventure Bike	RBZ0010230	01/01/2020	Unlimited	5
