Library Name	Title	RBID	Issue Date	Remaining Circs	Active Issues
8080 Test Library	Red UK	RBZ0006994	12/31/2018	2500	13
8080 Test Library	Redbook	RBZ0000709	11/30/2018	500	10
8080 Test Library	RedSleds	RBZ0002956	01/01/2018	2500	2
8080 Test Library	RedSleds Mountain Schools	RBZ0008631	03/01/2016	2500	1
8080 Test Library	Régal	RBZ0009763	03/01/2018	2500	3
8080 Test Library	Reminisce	RBZ0008589	11/23/2018	Unlimited	7
8080 Test Library	Reminisce Extra	RBZ0008590	10/31/2018	Unlimited	7
8080 Test Library	Remodel	RBZ0000710	01/01/2011	500	1
8080 Test Library	Remodeling & Makeovers	RBZ0000711	10/01/2011	500	1
8080 Test Library	renegade COLLECTIVE	RBZ0005988	11/26/2018	2500	4
8080 Test Library	Réponse à Tout	RBZ0008073	04/01/2018	2500	5
8080 Test Library	Réponses Photo	RBZ0004702	12/31/2018	Unlimited	39
8080 Test Library	Reptiles	RBZ0008867	09/01/2017	500	1
8080 Test Library	Résidences Décoration	RBZ0009764	01/01/2018	2500	3
8080 Test Library	The Responsive Web Design Handbook	RBZ0006202	05/01/2013	500	1
8080 Test Library	Retro & Classic Bike Enthusiast	RBZ0005930	09/30/2018	2500	5
8080 Test Library	Retro (games TM Collection)	RBZ0005352	09/01/2014	1000	1
8080 Test Library	Retro Gamer	RBZ0004478	03/31/2019	1000	15
8080 Test Library	Retro Gamer Annual Volume 1	RBZ0007689	01/01/2018	1000	2
8080 Test Library	Retro Gamer Book Of Arcade Classics	RBZ0008315	10/01/2016	1000	1
8080 Test Library	Retro Gamer Collection	RBZ0004985	05/01/2014	999	1
8080 Test Library	Retro Gamer Collection Vol. 1	RBZ0004624	04/01/2012	1000	1
8080 Test Library	Retro Gamer Collection Vol. 2	RBZ0004623	04/01/2012	999	1
8080 Test Library	Retro Gamer Collection Vol. 3	RBZ0004622	04/06/2012	999	1
8080 Test Library	Retro Gamer Collection Vol. 4	RBZ0004621	04/01/2012	999	1
8080 Test Library	Retro Gamer Collection Vol. 5	RBZ0004617	04/01/2012	1000	1
8080 Test Library	Retro Style Cross Stitch	RBZ0007298	04/01/2014	500	1
8080 Test Library	Reveal	RBZ0003606	09/21/2018	2500	40
8080 Test Library	Revista arquiTK	RBZ0008624	01/01/2018	2500	4
8080 Test Library	Revista Construir	RBZ0007738	09/01/2015	2500	1
8080 Test Library	Revista Racing	RBZ0002954	10/01/2016	2500	1
8080 Test Library	Revista Semana	RBZ0009813	04/01/2018	2500	17
8080 Test Library	Revista Tênis	RBZ0007390	05/01/2017	2500	1
8080 Test Library	Revista THC	RBZ0009145	11/30/2018	Unlimited	16
8080 Test Library	Revista Transporte Mundial	RBZ0002957	12/01/2016	2500	1
8080 Test Library	Revolution	RBZ0008282	02/28/2019	2499	7
8080 Test Library	REVOLUTION DIGITAL	RBZ0005764	09/10/2018	2500	5
8080 Test Library	Revolution Hong Kong	RBZ0004273	12/01/2016	2500	1
8080 Test Library	Revolution Taiwan	RBZ0004572	01/01/2017	2500	1
8080 Test Library	Revue Portrait	RBZ0008956	10/01/2016	2500	1
8080 Test Library	Rhythm	RBZ0000994	11/30/2018	500	14
8080 Test Library	Rhythm Presents 100 Drum Heroes	RBZ0008386	09/01/2015	500	1
8080 Test Library	Rhythms Monthly 經典	RBZ0001054	12/03/2018	2500	13
8080 Test Library	RI - Relações com Investidores	RBZ0003644	12/01/2015	2500	1
8080 Test Library	Richard III - The Full Story of the King under the Car Park	RBZ0008739	05/01/2016	2500	1
8080 Test Library	RiDE	RBZ0007893	01/31/2019	500	13
8080 Test Library	RIDE Cycling Review	RBZ0000718	03/01/2017	2500	1
8080 Test Library	Ride magazine	RBZ0003782	08/31/2018	2500	6
8080 Test Library	RIDERS CLUB　ライダースクラブ	RBZ0002879	11/28/2018	Unlimited	13
8080 Test Library	Ripped	RBZ0006500	09/01/2013	2500	1
8080 Test Library	Road & Track	RBZ0000721	12/31/2018	Unlimited	11
8080 Test Library	Road Cyclists Training Manual 2016	RBZ0008709	01/01/2018	2500	2
8080 Test Library	Road Rider Bike Guide	RBZ0000722	08/01/2017	2500	1
8080 Test Library	Roaditude	RBZ0009765	10/21/2018	2500	3
8080 Test Library	Robb Report	RBZ0009080	11/30/2018	2500	6
8080 Test Library	Robb Report	RBZ0000724	11/30/2018	2500	13
8080 Test Library	ROBB REPORT - España	RBZ0009146	11/30/2018	2500	12
8080 Test Library	Robb Report España en Chino	RBZ0008930	05/01/2017	2500	1
8080 Test Library	Robb Report Watch Collector	RBZ0006163	01/01/2014	Unlimited	1
8080 Test Library	Rock and Folk	RBZ0001760	11/30/2018	Unlimited	37
8080 Test Library	Rockdelux	RBZ0002998	12/01/2017	2500	1
8080 Test Library	Rodding USA	RBZ0005822	09/30/2018	500	7
8080 Test Library	Rogue	RBZ0002486	03/01/2018	2500	3
8080 Test Library	Rogue One Souvenir Magazine	RBZ0009238	12/01/2016	1000	1
8080 Test Library	Rolling Stone	RBZ0000729	12/01/2018	Unlimited	14
8080 Test Library	Rolling Stone - France	RBZ0001464	11/30/2018	Unlimited	42
8080 Test Library	Rolling Stone Australia	RBZ0007761	02/01/2018	2500	2
8080 Test Library	Rolling Stone Brasil	RBZ0008614	06/30/2018	2500	10
8080 Test Library	Rolling Stone Hors-Série	RBZ0001930	04/01/2018	2500	11
8080 Test Library	Rolling Stone: Spécial Michael Jackson	RBZ0008133	08/01/2015	500	1
8080 Test Library	The Rolling Stones	RBZ0006298	06/01/2013	2500	1
8080 Test Library	Romantic Homes	RBZ0008127	11/30/2018	1500	12
8080 Test Library	Ronda	RBZ0008717	05/08/2017	2500	1
8080 Test Library	Rooi Rose	RBZ0000996	12/31/2018	2500	13
8080 Test Library	The Rotarian	RBZ0003165	05/01/2017	500	1
8080 Test Library	Rotman Management	RBZ0000731	09/17/2018	2500	4
8080 Test Library	The Royal Baby	RBZ0006467	08/01/2013	2500	1
8080 Test Library	The Royal Baby 2015	RBZ0008054	05/01/2015	2500	1
8080 Test Library	Royal Dynasties	RBZ0008922	08/01/2016	2500	1
8080 Test Library	Royal Women	RBZ0008740	05/01/2016	2500	1
8080 Test Library	Rugby World	RBZ0001037	12/31/2018	2500	13
8080 Test Library	Run Your Butt Off	RBZ0008530	03/01/2016	2500	1
8080 Test Library	RUN YOUR FIRST MARATHON	RBZ0006746	10/01/2013	2500	1
8080 Test Library	The Runner	RBZ0008372	09/01/2015	2500	1
8080 Test Library	Runner's World	RBZ0000732	11/30/2018	2500	10
8080 Test Library	Runner's World - Mexico	RBZ0000733	11/30/2018	2500	13
8080 Test Library	Runner's World Complete Guide to Nutrition	RBZ0003760	03/01/2014	2500	1
8080 Test Library	Runner's World Complete Guide to Running	RBZ0002363	02/17/2011	2500	1
8080 Test Library	Runner's World France	RBZ0005801	02/01/2018	2500	19
8080 Test Library	Runner's World México - El pequeño gran libro (azul) para entrenar	RBZ0008976	10/01/2016	2500	1
8080 Test Library	RUNNER'S WORLD Passion	RBZ0008662	05/01/2016	2500	1
8080 Test Library	Runner's World South Africa	RBZ0000963	11/30/2018	2500	13
8080 Test Library	Runner's World UK	RBZ0006988	01/01/2019	2500	13
8080 Test Library	Runner's World Women's Guide to Running	RBZ0009201	01/01/2017	2500	1
8080 Test Library	Runners World Coach	RBZ0002634	11/05/2010	2500	1
8080 Test Library	Runner’s World Complete Guide to Training	RBZ0008839	07/01/2016	2500	1
8080 Test Library	RUNNER’S WORLD Deutschland	RBZ0005896	12/31/2018	Unlimited	14
8080 Test Library	The Runner’s World Guide to Weight-Loss	RBZ0007582	08/01/2014	2500	1
8080 Test Library	Runner’s World Trail Runner (South African Edition)	RBZ0000967	08/01/2013	2500	1
8080 Test Library	Running for Beginners	RBZ0004616	01/01/2016	1000	1
8080 Test Library	Rustica	RBZ0009766	02/23/2018	2500	11
8080 Test Library	RV Travel Lifestyle	RBZ0003645	11/04/2018	500	7
8080 Test Library	Ryori.Taiwan 料理‧台灣	RBZ0004326	11/04/2018	2500	7
8080 Test Library	SA Country Life	RBZ0000997	12/31/2018	2500	14
8080 Test Library	SA Garden and Home	RBZ0000998	11/30/2018	2500	13
8080 Test Library	SA Hunter/Jagter	RBZ0000956	11/30/2018	2500	13
8080 Test Library	SA Real Estate Investor Magazine	RBZ0002959	12/01/2015	2500	1
8080 Test Library	SA4x4	RBZ0005842	12/31/2018	2500	14
8080 Test Library	Saber Vivir	RBZ0006311	11/30/2018	2500	13
8080 Test Library	Sabor.Club	RBZ0009050	12/01/2018	Unlimited	13
8080 Test Library	Saga Fit For Life	RBZ0006908	01/01/2014	2500	1
8080 Test Library	SAIL	RBZ0001268	12/31/2018	2500	13
8080 Test Library	SAILING Incorporating SA Yachting	RBZ0004132	06/01/2017	2500	1
8080 Test Library	Sailing Today	RBZ0000999	12/31/2018	2500	14
8080 Test Library	Sailing World	RBZ0001101	09/19/2018	500	5
8080 Test Library	Salon de Luxe Classic	RBZ0003435	09/30/2018	Unlimited	4
8080 Test Library	Salon Deutschland	RBZ0009124	11/30/2018	2500	5
8080 Test Library	Salon Platinum 2010	RBZ0002736	12/01/2010	2500	1
8080 Test Library	SALON PLATINUM 2012	RBZ0005627	12/01/2012	2500	1
8080 Test Library	SALON-interior DESIGN BOOK	RBZ0005628	12/01/2012	2500	1
8080 Test Library	Salon-Interior Russia	RBZ0004497	11/30/2018	Unlimited	11
8080 Test Library	Salt Water Sportsman	RBZ0001286	10/13/2018	500	10
8080 Test Library	SALT WORLD	RBZ0008013	11/20/2018	Unlimited	7
8080 Test Library	The Samsung Galaxy App Directory	RBZ0005664	01/01/2013	1000	1
8080 Test Library	The Samsung Galaxy Book	RBZ0005340	10/01/2015	1000	1
8080 Test Library	Samsung Galaxy For Beginners	RBZ0006410	02/01/2017	1000	1
8080 Test Library	The Samsung Galaxy Tab Book	RBZ0006887	08/01/2015	1000	1
8080 Test Library	Samsung Galaxy Tab The Complete Manual	RBZ0007721	12/01/2015	1000	1
8080 Test Library	Samsung Galaxy Tips, Tricks, Apps & Hacks	RBZ0006584	07/01/2015	1000	1
8080 Test Library	Samsung Galaxy: The Complete Manual	RBZ0006265	12/01/2016	1000	1
8080 Test Library	Sands Style - US edition	RBZ0004962	11/01/2016	2499	1
8080 Test Library	Santé Magazine	RBZ0009767	05/01/2018	2500	5
8080 Test Library	Sarah Hatton Designer Collection	RBZ0008324	09/01/2014	2499	1
8080 Test Library	SARIE	RBZ0000964	11/30/2018	2500	13
8080 Test Library	Sarie Bruid	RBZ0002739	07/16/2018	2500	2
8080 Test Library	Sarie Diabetes	RBZ0009197	01/01/2017	2500	1
8080 Test Library	SARIE Karamel	RBZ0007591	08/01/2014	2500	1
8080 Test Library	Sarie Karoo	RBZ0007459	05/01/2014	2500	1
8080 Test Library	SARIE KOS	RBZ0000965	09/30/2018	2500	5
8080 Test Library	SARIE Kreatief	RBZ0005241	06/01/2014	2500	1
8080 Test Library	Sarie Partytjie	RBZ0007361	08/27/2018	2500	2
8080 Test Library	Sarie Sjokolade	RBZ0006197	06/01/2013	2500	1
8080 Test Library	Sarie Skitter	RBZ0005458	11/01/2014	2500	1
8080 Test Library	Sarie Woon	RBZ0002737	12/31/2017	2500	2
8080 Test Library	Save Our Seas	RBZ0007740	11/30/2018	Unlimited	2
8080 Test Library	Saveur	RBZ0000736	11/01/2018	2500	5
8080 Test Library	Scale Auto	RBZ0003998	11/30/2018	500	7
8080 Test Library	Schöner Wohnen	RBZ0009071	12/31/2018	Unlimited	14
8080 Test Library	Sci-Fi Art Essentials	RBZ0007959	02/01/2015	500	1
8080 Test Library	Science & Vie	RBZ0004648	11/30/2018	Unlimited	42
8080 Test Library	Science & Vie Découvertes	RBZ0004721	12/31/2018	Unlimited	39
8080 Test Library	Science & Vie Hors Série	RBZ0004649	04/01/2018	2500	11
8080 Test Library	Science & Vie Junior	RBZ0004722	12/31/2018	Unlimited	33
8080 Test Library	Science & Vie Junior Hors Série	RBZ0004723	05/01/2018	2500	16
8080 Test Library	Science et Vie Découvertes Hors Série	RBZ0009251	03/01/2018	2500	3
8080 Test Library	Science et Vie Questions & Réponses	RBZ0009768	11/30/2018	2500	5
8080 Test Library	Science et Vie Questions Reponses hors serie	RBZ0009188	09/01/2017	2500	1
8080 Test Library	Science et Vie Spécial Hors Série	RBZ0009769	11/01/2017	2500	1
8080 Test Library	Science Illustrated	RBZ0005553	11/14/2018	2500	9
8080 Test Library	Scientific American - Brasil	RBZ0004173	11/01/2017	2500	1
8080 Test Library	Scientific American Brasil Especial	RBZ0005856	10/01/2015	2499	1
8080 Test Library	Scientific American Chinese Edition	RBZ0001235	12/10/2018	2500	13
8080 Test Library	Scientific India	RBZ0008442	07/01/2017	2500	1
8080 Test Library	The SciFi & Fantasy Art Book	RBZ0006861	03/01/2016	1000	1
8080 Test Library	SciFi Now	RBZ0007074	11/30/2018	Unlimited	14
8080 Test Library	SciFiNow 80s Sci-Fi Almanac	RBZ0007573	07/01/2014	1000	1
8080 Test Library	SciFiNow Annual Volume 1	RBZ0008403	11/01/2015	1000	1
8080 Test Library	SciFiNow Superhero Movie Collection	RBZ0007366	04/01/2016	1000	1
8080 Test Library	SciFiNow Time Warp Collection	RBZ0005427	10/01/2012	1000	1
8080 Test Library	Scootering	RBZ0001000	11/30/2018	2500	13
8080 Test Library	Scooting	RBZ0002742	06/01/2017	2500	1
8080 Test Library	ScrapBook inspirations - Ideas Book	RBZ0002331	01/01/2010	500	1
8080 Test Library	ScrapBook inspirations - Ideas Book 2nd Edition	RBZ0002223	01/01/2010	500	1
8080 Test Library	Scrapbooking Memories	RBZ0008938	09/01/2017	Unlimited	1
8080 Test Library	Scrapbooks Etc. Page Planner	RBZ0000743	01/01/2010	500	1
8080 Test Library	Scratch: Learn to program the easy way	RBZ0008371	09/01/2015	2500	1
8080 Test Library	Screen Education	RBZ0003861	11/30/2018	2500	5
8080 Test Library	Scuba Diver	RBZ0003779	08/31/2018	2500	4
8080 Test Library	Scuba Diving	RBZ0000744	11/30/2018	2500	12
8080 Test Library	Sea Angler	RBZ0007927	11/30/2018	500	15
8080 Test Library	Seasons	RBZ0006930	01/01/2014	2500	1
8080 Test Library	The Secret History of Spies	RBZ0008744	05/01/2016	2500	1
8080 Test Library	Secrets d'Histoire	RBZ0009770	01/01/2018	2500	2
8080 Test Library	Secrets de Cuisine	RBZ0009181	02/01/2017	2500	1
8080 Test Library	The Secrets of Natural Remedies	RBZ0009234	01/01/2017	2500	1
8080 Test Library	Sega Archives	RBZ0008920	07/01/2016	2499	1
8080 Test Library	Sélection du Reader's Digest	RBZ0000747	11/30/2018	2500	11
8080 Test Library	Sélection Reader's Digest - France	RBZ0009771	02/01/2018	2500	2
8080 Test Library	Selectus Wines	RBZ0008026	09/30/2018	2500	5
8080 Test Library	SELF 悦己	RBZ0005123	04/01/2016	2500	1
8080 Test Library	Semana	RBZ0004426	12/18/2018	2500	54
8080 Test Library	Senior's Edition Smartphones & Tablets	RBZ0008023	12/01/2016	1000	1
8080 Test Library	Senior's Edition Windows 10	RBZ0008579	10/01/2016	2500	1
8080 Test Library	Senior's Edition: iPad	RBZ0006213	10/01/2016	1000	1
8080 Test Library	Senior's Edition: iPhone	RBZ0007974	09/01/2016	1000	1
8080 Test Library	Senior's Edition: Online Security	RBZ0008033	06/01/2015	1000	1
8080 Test Library	Senior's Guide To Windows 8	RBZ0008024	05/01/2015	1000	1
8080 Test Library	Seniors Edition Digital Photography	RBZ0007521	07/01/2014	1000	1
8080 Test Library	Seniors Edition Windows 8	RBZ0007684	09/01/2015	1000	1
8080 Test Library	Ser Padres	RBZ0000748	06/01/2017	500	1
8080 Test Library	Ser Padres - Chile	RBZ0004090	09/30/2018	2500	11
8080 Test Library	Ser Padres Hoy + El Bebe de ser Padres	RBZ0001109	11/30/2018	2500	13
8080 Test Library	Seventeen	RBZ0000749	12/31/2018	500	6
8080 Test Library	Seventeen - Mexico	RBZ0000750	11/30/2018	2500	13
8080 Test Library	Seventeen: Justin Beiber Special Issue	RBZ0000751	01/01/2010	500	1
8080 Test Library	Sew Ideas	RBZ0008240	10/01/2015	2500	1
8080 Test Library	Sewing For Beginners	RBZ0008263	09/01/2016	1000	1
8080 Test Library	SFX	RBZ0001001	12/31/2018	500	14
8080 Test Library	SFX Issue One	RBZ0007517	06/01/2014	500	1
8080 Test Library	SHADE	RBZ0008109	06/01/2015	1000	1
8080 Test Library	Shangliu Tatler	RBZ0007859	11/14/2018	2500	12
8080 Test Library	Shape	RBZ0000753	12/01/2018	Unlimited	11
8080 Test Library	Shape Singapore	RBZ0005813	11/30/2018	2500	12
8080 Test Library	Shape up at Home	RBZ0002944	04/01/2011	2500	1
8080 Test Library	Shape up with Yoga	RBZ0005820	02/01/2013	2500	1
8080 Test Library	The Shed	RBZ0009308	12/31/2018	Unlimited	7
8080 Test Library	The Sherlock Holmes Book	RBZ0008727	11/01/2016	1000	1
8080 Test Library	Shooting Gazette	RBZ0006695	11/30/2018	2500	13
8080 Test Library	Shooting Times	RBZ0009289	01/31/2019	Unlimited	13
8080 Test Library	Shooting Times & Country	RBZ0006652	12/11/2018	2500	53
8080 Test Library	Shopping Design 設計採買誌	RBZ0004244	12/05/2018	2500	13
8080 Test Library	Shortcut Cooking	RBZ0000755	01/01/2012	500	1
8080 Test Library	Shortcut Desserts: 123 Yummy Easiest-Ever Recipes	RBZ0000756	09/01/2011	500	1
8080 Test Library	ShowBoats International	RBZ0002814	11/30/2018	2500	12
8080 Test Library	SHOWDETAILS ACCESSORIES	RBZ0009193	11/14/2018	2500	3
8080 Test Library	SHOWDETAILS MEN	RBZ0009194	07/27/2018	2500	3
8080 Test Library	SHOWDETAILS MILANO FRONT/BACK	RBZ0009144	03/01/2018	2500	1
8080 Test Library	SHOWDETAILS MILANO+NEW YORK	RBZ0009191	10/26/2018	2500	3
8080 Test Library	SHOWDETAILS PARIS+LONDON	RBZ0009192	11/07/2018	2500	3
8080 Test Library	SHOWDETAILS RISER MILANO	RBZ0009142	10/05/2018	2500	3
8080 Test Library	SHOWDETAILS RISER PARIS	RBZ0009143	10/14/2018	2500	3
8080 Test Library	SHUT UP & TAKE MY MONEY	RBZ0009331	05/01/2017	2500	1
8080 Test Library	Shutterbug	RBZ0000757	05/01/2018	2500	5
8080 Test Library	Signature Travel & Lifestyle	RBZ0002629	10/09/2018	2500	5
8080 Test Library	Simple and Delicious	RBZ0008591	12/31/2018	Unlimited	7
8080 Test Library	Simple Grace	RBZ0008602	07/31/2018	500	8
8080 Test Library	Simple Solutions	RBZ0008346	05/01/2014	2500	1
8080 Test Library	The Simple Things	RBZ0005224	11/30/2018	500	13
8080 Test Library	Simple Wine News	RBZ0003069	11/27/2018	Unlimited	10
8080 Test Library	Simply Crochet	RBZ0005583	04/01/2019	500	14
8080 Test Library	Simply Crochet Knitting	RBZ0005095	08/01/2012	500	1
8080 Test Library	Simply Knitting	RBZ0001741	01/31/2019	Unlimited	14
8080 Test Library	Simply Sewing	RBZ0008184	02/28/2019	Unlimited	14
8080 Test Library	Simply Sweet	RBZ0005255	09/01/2012	2500	1
8080 Test Library	Simply You Living	RBZ0009044	11/15/2018	2500	5
8080 Test Library	Simply You Style	RBZ0007835	08/01/2017	2500	1
8080 Test Library	Singapore Tatler	RBZ0004650	11/30/2018	2500	14
8080 Test Library	Singapore Tatler Best of Singapore	RBZ0005573	01/01/2018	2500	2
8080 Test Library	Singapore Tatler Homes	RBZ0004652	11/30/2018	2500	7
8080 Test Library	Singapore Tatler Jewels & Time	RBZ0004656	07/31/2018	2500	2
8080 Test Library	Singapore Tatler Regional Best Restaurants	RBZ0005593	01/01/2016	2500	1
8080 Test Library	Singapore Tatler Singapore's Best Restaurants	RBZ0005592	04/01/2017	2500	1
8080 Test Library	Singapore Tatler Weddings	RBZ0004655	11/01/2017	2500	1
8080 Test Library	Singapore Woman's Weekly	RBZ0006063	12/31/2018	2500	14
8080 Test Library	Sketchbooks Volume 2	RBZ0007960	03/01/2016	500	1
8080 Test Library	Ski Magazine	RBZ0000760	12/01/2018	2500	7
8080 Test Library	Ski-Boat	RBZ0006332	05/01/2018	500	3
8080 Test Library	Skieur Magazine	RBZ0009772	03/01/2018	2500	4
8080 Test Library	Skin Deep Tattoo Magazine	RBZ0001499	12/31/2018	Unlimited	14
8080 Test Library	Skin Shots	RBZ0001707	02/01/2018	2500	2
8080 Test Library	Skinny Slow Cooker	RBZ0000762	12/31/2017	500	2
8080 Test Library	Skippers, Voile & Océan	RBZ0009773	12/01/2017	2500	1
8080 Test Library	Sky at Night Magazine presents The Apollo Story	RBZ0008330	09/01/2014	2500	1
8080 Test Library	Sky Yearbook 2016	RBZ0008741	01/01/2018	2500	2
8080 Test Library	SkyNews	RBZ0000763	12/31/2018	2500	7
8080 Test Library	Slam	RBZ0000764	12/31/2018	2500	10
8080 Test Library	Slam Skateboarding	RBZ0000765	08/31/2018	2500	5
8080 Test Library	Slow Cooker	RBZ0000766	02/01/2011	500	1
8080 Test Library	The Small Faces - The Ultimate Music Guide	RBZ0006661	10/01/2013	2500	1
8080 Test Library	Small Gardens, Balconies & Courtyards	RBZ0000768	05/15/2015	2500	1
8080 Test Library	Smart Parenting Specials	RBZ0003567	01/01/2014	2500	1
8080 Test Library	Smart Photography	RBZ0002187	11/30/2018	2500	13
8080 Test Library	Smart 智富	RBZ0001056	11/30/2018	2500	13
8080 Test Library	Smartphones for Seniors	RBZ0007800	12/01/2014	500	1
8080 Test Library	Smith Journal	RBZ0000769	12/31/2018	2500	5
8080 Test Library	Smithsonian Magazine	RBZ0000770	12/01/2018	2500	11
8080 Test Library	SNES The Complete Manual	RBZ0009212	12/01/2016	500	1
8080 Test Library	Snow Magazine	RBZ0001257	02/01/2015	2500	1
8080 Test Library	SnoWest Magazine	RBZ0002016	03/01/2018	500	4
8080 Test Library	Snowsurf	RBZ0009774	10/01/2017	2500	1
8080 Test Library	So Film	RBZ0009775	05/31/2018	2500	6
8080 Test Library	So Foot	RBZ0009776	05/31/2018	2500	6
8080 Test Library	So Foot Club	RBZ0009777	06/30/2018	2500	7
8080 Test Library	Soap Opera Digest	RBZ0001241	12/16/2018	500	53
8080 Test Library	Soap World	RBZ0007998	01/11/2019	2500	14
8080 Test Library	Soaplife	RBZ0001326	08/10/2018	2500	31
8080 Test Library	Social Marketing The Complete Guide	RBZ0007303	12/01/2014	500	1
8080 Test Library	Society	RBZ0009778	05/30/2018	2500	12
8080 Test Library	Soho	RBZ0009854	10/31/2018	2500	12
8080 Test Library	SOLO AUTO4X4	RBZ0009207	08/31/2018	2500	4
8080 Test Library	Solo Bici 100 Mtb	RBZ0001162	10/31/2018	2500	12
8080 Test Library	SOLO CAMIÓN	RBZ0009206	10/31/2018	2500	12
8080 Test Library	Solo Moto Actual	RBZ0001159	10/31/2018	2500	12
8080 Test Library	SOLO MOTO30	RBZ0008407	10/31/2018	2500	12
8080 Test Library	SOLO NIEVE	RBZ0008408	12/31/2018	2500	5
8080 Test Library	SOLO SCOOTER	RBZ0009208	07/31/2018	2500	4
8080 Test Library	Sommeliers International	RBZ0009779	12/01/2017	2500	1
8080 Test Library	Soul Bag	RBZ0009780	01/01/2018	2500	2
8080 Test Library	Soul of the Woodland: A Stress Relieving Adult Coloring Book	RBZ0008788	07/01/2016	2500	1
8080 Test Library	Sound & Vision	RBZ0000773	01/01/2019	2500	8
8080 Test Library	Sound + Image	RBZ0000774	11/30/2018	2500	8
8080 Test Library	Soundings	RBZ0005467	12/31/2018	2500	13
8080 Test Library	Soups	RBZ0000775	11/01/2013	500	1
8080 Test Library	South African Home Owner	RBZ0004059	11/30/2018	2500	12
8080 Test Library	Southern Cast Iron	RBZ0009887	12/31/2018	Unlimited	17
8080 Test Library	Southern Home	RBZ0009888	12/31/2018	Unlimited	16
8080 Test Library	Southern Lady	RBZ0007831	12/30/2018	2500	20
8080 Test Library	Southern Living Bookazines	RBZ0008951	11/01/2018	Unlimited	10
8080 Test Library	Soy Grupero	RBZ0009141	11/30/2018	Unlimited	10
8080 Test Library	Space	RBZ0002128	11/30/2018	2500	13
8080 Test Library	Special Guidebook 54 Magical Towns	RBZ0005256	09/01/2012	2500	1
8080 Test Library	Spider	RBZ0007929	02/01/2018	500	3
8080 Test Library	Spin To Win Rodeo	RBZ0005806	11/30/2018	2500	13
8080 Test Library	Spin-Off	RBZ0003055	11/13/2018	500	5
8080 Test Library	Spirit of Halloween: A Stress Relieving Adult Coloring Book	RBZ0008792	07/01/2016	2500	1
8080 Test Library	Spoke	RBZ0001783	09/30/2018	2500	5
8080 Test Library	Sport Auto Classiques	RBZ0009053	05/01/2018	Unlimited	3
8080 Test Library	Sport Auto France	RBZ0004646	11/30/2018	Unlimited	40
8080 Test Library	Sport Auto Hors Série	RBZ0009781	12/01/2017	2500	1
8080 Test Library	Sport Diver	RBZ0001123	11/30/2018	500	11
8080 Test Library	Sport Fishing	RBZ0000777	10/31/2018	2500	9
8080 Test Library	Sport Life	RBZ0001119	11/30/2018	2500	13
8080 Test Library	Sport Life - Mexico	RBZ0000778	07/31/2018	2500	8
8080 Test Library	Sport Rider	RBZ0001439	10/31/2018	500	6
8080 Test Library	Sporting Gun	RBZ0006520	12/31/2018	2500	13
8080 Test Library	Sporting Shooter	RBZ0008274	12/31/2018	Unlimited	15
8080 Test Library	Sports Afield	RBZ0005136	07/01/2017	500	1
8080 Test Library	Sports Illustrated Swimwear Edition 2011	RBZ0003790	10/05/2011	2500	1
8080 Test Library	SSA Hunter Jagter – Spesiale Uitgawe	RBZ0008415	10/15/2014	2500	1
8080 Test Library	St. Louis Cardinals Gameday Magazine	RBZ0006050	11/08/2018	500	7
8080 Test Library	Stab	RBZ0003896	02/01/2017	2500	1
8080 Test Library	Stadswerk Magazine	RBZ0008763	09/01/2017	2500	2
8080 Test Library	Stand Up Paddle World	RBZ0004055	07/01/2018	2500	3
8080 Test Library	Star Magazine	RBZ0000780	12/16/2018	2500	54
8080 Test Library	Star Magic Catalogue	RBZ0004949	01/01/2015	2500	1
8080 Test Library	Star Système	RBZ0005235	12/20/2018	Unlimited	46
8080 Test Library	Star Trek Magazine	RBZ0007040	11/30/2018	Unlimited	6
8080 Test Library	Star Trek Magazine Movie Special	RBZ0008933	07/01/2016	999	1
8080 Test Library	Star Wars Insider	RBZ0007151	10/31/2018	Unlimited	8
8080 Test Library	Star Wars Insider Special Edition 2017	RBZ0009239	12/01/2017	1000	1
8080 Test Library	Stargazing Live	RBZ0009279	03/01/2017	2500	1
8080 Test Library	StarHit	RBZ0009844	12/09/2018	Unlimited	52
8080 Test Library	StarStudio Philippines	RBZ0002614	12/02/2017	2500	3
8080 Test Library	Start Your Own Successful Business	RBZ0006458	05/01/2014	2500	1
8080 Test Library	Steampunk Ocean: A Nautical Adult Coloring Book Device	RBZ0008806	07/01/2016	2500	1
8080 Test Library	Steelers Digest	RBZ0001644	12/15/2018	500	13
8080 Test Library	Stereophile	RBZ0000783	12/31/2018	2500	13
8080 Test Library	stern	RBZ0009081	12/12/2018	Unlimited	56
8080 Test Library	stern Gesund Leben	RBZ0009125	11/30/2018	Unlimited	7
8080 Test Library	Stitch Craft Create AU/NZ	RBZ0007771	08/01/2015	2500	1
8080 Test Library	Stitches	RBZ0007482	05/31/2018	2500	3
8080 Test Library	Stitches & Crafts	RBZ0007483	11/30/2018	2500	7
8080 Test Library	Stitching For Beginners	RBZ0008990	09/01/2016	2500	1
8080 Test Library	Storage	RBZ0000784	03/01/2017	500	1
8080 Test Library	Stories	RBZ0008421	12/01/2014	2500	1
8080 Test Library	The Story of Medicine	RBZ0009587	05/01/2017	2500	1
8080 Test Library	The Story of Roman Britain	RBZ0009586	05/01/2017	2500	1
