For Period: from 01/01/2017 to 01/01/2017
Title	Barcode	Email	Library	RBID	Checkouts	Time Period	Current Issue Default	Status	Checkout Date	Issue Date
It GiRL				RBZ0007500	0	Monthly	2500	Active		
Family Tree				RBZ0005996	0	Monthly	500	Active		
Play & Win at Poker The Complete Manual				RBZ0007278	0	Monthly	1000	Active		
Life Plus 熟年誌				RBZ0007615	0	Monthly	2500	Active		
Chirp				RBZ0000203	0	Monthly	2500	Inactive		
Click				RBZ0007937	0	Monthly	500	Inactive		
Focus Wild				RBZ0005715	0	Monthly	200	Active		
Kitchens & Baths				RBZ0000124	0	Monthly	500	Inactive		
50 Dream Rooms				RBZ0006495	0	Monthly	2500	Active		
The Eco Living Book				RBZ0007661	0	Monthly	1000	Active		
Runner’s World Trail Runner (South African Edition)				RBZ0000967	0	Monthly	2500	Active		
The 2012 iPad Handbook				RBZ0006991	0	Monthly	500	Active		
Arc				RBZ0004332	0	Monthly	500	Active		
Robb Report Watch Collector				RBZ0006163	0	Monthly	Unlimited	Active		
The Fashionable Lampoon				RBZ0008085	0	Monthly	2500	Active		
GQ Latin America				RBZ0005160	0	Monthly	2500	Active		
Aviation Week & Space Technology				RBZ0000102	0	Weekly	2500	Inactive		
BBC Easycook				RBZ0000111	0	Monthly	2500	Active		
iPhone Tips, Tricks, Apps & Hacks				RBZ0005307	0	Monthly	1000	Active		
Australian Ironman Magazine				RBZ0005598	0	Monthly	2500	Inactive		
AERO Magazine				RBZ0005976	0	Monthly	2500	Active		
100 Greatest Thriller Movies by Radio Times				RBZ0007811	0	Monthly	2500	Active		
RealClassic				RBZ0000993	0	Monthly	2500	Active		
Harper's Magazine				RBZ0000450	0	Monthly	500	Active		
Barbie Magazine				RBZ0000108	0	Monthly	1000	Inactive		
Sporting Gun				RBZ0006520	0	Monthly	2500	Active		
Mens Fitness 50 meals that make Muscle				RBZ0005536	0	Monthly	2500	Active		
What Digital Camera				RBZ0000909	0	Monthly	Unlimited	Inactive		
C Magazine				RBZ0000173	0	Monthly	Unlimited	Inactive		
Vogue Italia				RBZ0003052	0	Monthly	200	Active		
Heritage Railway				RBZ0001164	0	Monthly	2500	Active		
Motorcycle Sport & Leisure				RBZ0000605	0	Monthly	2500	Active		
Country Style				RBZ0004004	0	Monthly	2500	Active		
Taste.com.au				RBZ0000079	0	Monthly	2500	Active		
Golf Australia				RBZ0000415	0	Monthly	2500	Active		
Inside Sport				RBZ0000496	0	Monthly	2500	Active		
Marie Claire Australia				RBZ0000567	0	Monthly	2500	Active		
4 Wheel & Off Road				RBZ0000015	0	Monthly	2500	Active		
Street Rodder				RBZ0000785	0	Monthly	2500	Active		
Her World Singapore				RBZ0005812	0	Monthly	2500	Active		
Shape Singapore				RBZ0005813	0	Monthly	2500	Active		
Singapore Woman's Weekly				RBZ0006063	0	Monthly	2500	Active		
Torque				RBZ0003912	0	Monthly	2500	Active		
Cosmopolitan Philippines				RBZ0002757	0	Monthly	500	Inactive		
FHM Philippines				RBZ0002440	0	Monthly	500	Inactive		
Yes! Philippines				RBZ0002577	0	Monthly	500	Inactive		
Australian Road Rider				RBZ0000090	0	Monthly	2500	Active		
Sport Life				RBZ0001119	0	Monthly	2500	Active		
Moto Verde				RBZ0001182	0	Monthly	2500	Active		
Automobile				RBZ0001299	0	Monthly	2500	Active		
Ciclismo a Fondo				RBZ0004466	0	Monthly	2500	Active		
Knitting & Crochet from Woman’s Weekly				RBZ0007343	0	Monthly	2500	Inactive		
Spin To Win Rodeo				RBZ0005806	0	Monthly	2500	Active		
Car Craft				RBZ0001323	0	Monthly	2500	Active		
Muscle Car Review				RBZ0004795	0	Monthly	2500	Active		
Vogue Mexico				RBZ0005152	0	Monthly	2500	Active		
Limelight				RBZ0000541	0	Monthly	2500	Inactive		
Prima UK				RBZ0007156	0	Monthly	2500	Active		
Good Health				RBZ0005115	0	Monthly	2500	Active		
The Australian Women's Weekly				RBZ0006978	0	Monthly	2500	Active		
Wheels				RBZ0005118	0	Monthly	2500	Active		
Diesel Power				RBZ0001361	0	Monthly	2500	Active		
Marie Claire 美麗佳人國際中文版				RBZ0005643	0	Monthly	2500	Active		
hinge				RBZ0005186	0	Monthly	2500	Active		
XXL Basketball				RBZ0003542	0	Monthly	2500	Active		
Common Health Magazine 康健				RBZ0001459	0	Monthly	2500	Active		
Evergreen 常春				RBZ0001456	0	Monthly	2500	Active		
Motociclismo Magazine				RBZ0002953	0	Monthly	2500	Inactive		
Destiny				RBZ0003621	0	Monthly	2500	Active		
Women's Health - Chile				RBZ0004095	0	Monthly	2500	Inactive		
Men's Fitness UK				RBZ0000577	0	Monthly	2500	Active		
Cuerpomente				RBZ0006312	0	Monthly	2500	Active		
Getaway				RBZ0002330	0	Monthly	2500	Active		
Glamour South Africa				RBZ0006006	0	Monthly	2500	Active		
Malaysia Tatler				RBZ0004536	0	Monthly	2500	Active		
Hong Kong Tatler				RBZ0004270	0	Monthly	2500	Active		
Running for Beginners				RBZ0004616	0	Monthly	1000	Active		
Harper's Bazaar HK				RBZ0005050	0	Monthly	2500	Active		
Cosmopolitan HK				RBZ0005051	0	Monthly	2500	Active		
悦游 Condé Nast Traveler				RBZ0005843	0	Monthly	2500	Active		
Vanity Fair				RBZ0005579	0	Monthly	500	Active		
Vogue				RBZ0006586	0	Monthly	500	Active		
Architectural Digest				RBZ0005581	0	Monthly	500	Active		
Texas Highways Magazine				RBZ0001315	0	Monthly	500	Active		
Muscle & Fitness				RBZ0005761	0	Monthly	500	Active		
Steelers Digest				RBZ0001644	0	Monthly	500	Active		
BIKE				RBZ0007870	0	Monthly	500	Active		
ELLE Australia				RBZ0007665	0	Monthly	2500	Active		
ARCH 雅趣				RBZ0005082	0	Monthly	2500	Inactive		
Golf Digest 高爾夫文摘				RBZ0003543	0	Monthly	2500	Active		
¡HOLA! FASHION				RBZ0007301	0	Monthly	2500	Active		
Harper's Bazaar Singapore				RBZ0006064	0	Monthly	2500	Active		
Cosmopolitan Italia				RBZ0005982	0	Monthly	200	Active		
Computeractive				RBZ0005952	0	Weekly	2500	Active		
Evo				RBZ0000356	0	Monthly	2500	Active		
Super Street				RBZ0001362	0	Monthly	2500	Active		
Mente&Cérebro				RBZ0004174	0	Monthly	2500	Active		
Flying				RBZ0000381	0	Monthly	2500	Active		
Defense Technology Monthly 尖端科技				RBZ0001065	0	Monthly	2500	Active		
Advanced 彭蒙惠英語				RBZ0001171	0	Monthly	2500	Active		
Studio Classroom 空中英語教室				RBZ0001172	0	Monthly	2500	Active		
Ivy League Analytical English 常春藤解析英語				RBZ0001345	0	Monthly	2500	Active		
Business Today				RBZ0002354	0	Weekly	2500	Active		
Alto Nivel				RBZ0004945	0	Monthly	2500	Active		
Global Views Monthly 遠見雜誌				RBZ0005191	0	Monthly	2500	Active		
Coup de Pouce				RBZ0000259	0	Monthly	2500	Active		
Australian Men's Fitness				RBZ0000084	0	Monthly	2500	Active		
Ask				RBZ0007936	0	Monthly	500	Inactive		
Family Circle				RBZ0000362	0	Monthly	500	Active		
Homes & Gardens				RBZ0000472	0	Monthly	2500	Active		
Home				RBZ0000954	0	Monthly	2500	Active		
Ser Padres Hoy + El Bebe de ser Padres				RBZ0001109	0	Monthly	2500	Active		
Australian House & Garden				RBZ0005792	0	Monthly	2500	Active		
Condé Nast House & Garden				RBZ0005948	0	Monthly	2500	Active		
Blue Ridge Outdoors				RBZ0002683	0	Monthly	500	Inactive		
TÚ - Chile				RBZ0004092	0	Monthly	2500	Inactive		
Win Magazine - Speciali				RBZ0008010	0	Monthly	2500	Active		
Shopping Design 設計採買誌				RBZ0004244	0	Monthly	2500	Active		
México Desconocido				RBZ0004939	0	Monthly	2500	Active		
Fairlady				RBZ0000941	0	Monthly	2500	Active		
Singapore Tatler				RBZ0004650	0	Monthly	2500	Active		
True Love				RBZ0000968	0	Monthly	2500	Active		
Drive Out				RBZ0000939	0	Monthly	2500	Active		
Quilting Arts Magazine				RBZ0000698	0	Monthly	2500	Active		
VW Camper & Bus				RBZ0006519	0	Monthly	2500	Active		
men's uno				RBZ0003683	0	Monthly	2500	Active		
Cuisine				RBZ0001698	0	Monthly	100	Inactive		
Advanced Photoshop: The Premium Collection				RBZ0004689	0	Monthly	1000	Active		
World's most incredible tattoos 4				RBZ0005838	0	Monthly	2500	Active		
Practical Web Design Volume 1				RBZ0008019	0	Monthly	500	Active		
DOS/V POWER REPORT　ドスブイパワーレポート				RBZ0005958	0	Monthly	2500	Inactive		
Skin Deep Tattoo Magazine				RBZ0001499	0	Monthly	2500	Active		
Men’s Style Australia				RBZ0007757	0	Monthly	2500	Inactive		
Friendly				RBZ0007339	0	Monthly	2500	Inactive		
Dwell				RBZ0000319	0	Monthly	2500	Active		
Elle Canada				RBZ0000338	0	Monthly	2500	Active		
The Hockey News Poolbook French				RBZ0000464	0	Monthly	2500	Active		
Traces (formerly Inside History)				RBZ0000492	0	Monthly	2500	Active		
Just Cars				RBZ0000508	0	Monthly	2500	Active		
Pets				RBZ0000667	0	Monthly	2500	Inactive		
Northern Home and Cottage				RBZ0001359	0	Monthly	500	Active		
Luxury Guide México				RBZ0007945	0	Monthly	500	Inactive		
Diabetic Living Australia				RBZ0000289	0	Monthly	2500	Active		
L'Express Grand Format				RBZ0002270	0	Monthly	2500	Inactive		
Casaviva México				RBZ0000192	0	Monthly	2500	Active		
Muy Interesante Extra Historia				RBZ0006366	0	Monthly	2500	Inactive		
Queensland Homes Gold				RBZ0000694	0	Monthly	2500	Active		
Reader's Digest Living Well With Diabetes				RBZ0000706	0	Monthly	2500	Active		
Transworld Snowboarding				RBZ0000816	0	Monthly	2500	Inactive		
Yen				RBZ0000888	0	Monthly	2500	Inactive		
Yoga for Beginners				RBZ0000889	0	Monthly	2500	Active		
SARIE				RBZ0000964	0	Monthly	2500	Active		
The Economist - Continental Europe edition				RBZ0001008	0	Weekly	25	Active		
Mac Fan				RBZ0001048	0	Monthly	2500	Inactive		
WFM				RBZ0001151	0	Monthly	2500	Inactive		
Nuevo Estilo				RBZ0001169	0	Monthly	2500	Active		
Good				RBZ0001328	0	Monthly	2500	Active		
NZ Life & Leisure				RBZ0001713	0	Monthly	100	Inactive		
NZ Lifestyle Block				RBZ0001714	0	Monthly	100	Inactive		
Florida Sport Fishing				RBZ0001727	0	Monthly	500	Active		
The Legend of Harley Davidson				RBZ0002032	0	Monthly	2500	Active		
Annabel Karmel Family Summer Cookbook				RBZ0002139	0	Monthly	2500	Active		
Aviation International News				RBZ0002154	0	Monthly	500	Inactive		
The Ideal Home and Garden				RBZ0002191	0	Monthly	2500	Active		
Focus Storia Collection				RBZ0002370	0	Monthly	200	Active		
Gardens Illustrated Magazine				RBZ0002501	0	Monthly	2500	Active		
GQ JAPAN				RBZ0002633	0	Monthly	2500	Active		
Greenwich Magazine				RBZ0002646	0	Monthly	500	Inactive		
Organic NZ				RBZ0002788	0	Monthly	2500	Active		
AUDIO ART MAGAZINE 音響論壇				RBZ0003284	0	Monthly	2500	Active		
Nashville Lifestyles Magazine				RBZ0003471	0	Monthly	500	Active		
RI - Relações com Investidores				RBZ0003644	0	Monthly	2500	Inactive		
iGamer				RBZ0003792	0	Monthly	500	Active		
The Complete Guide to the iPhone 4S				RBZ0004084	0	Monthly	2500	Active		
Kit Homes Yearbook				RBZ0004450	0	Monthly	2500	Active		
Men's Health - España				RBZ0004697	0	Monthly	2500	Inactive		
How It Works Book of Space				RBZ0005004	0	Monthly	1000	Active		
Cricket Skills and Secrets				RBZ0005348	0	Monthly	2500	Active		
W Magazine				RBZ0005638	0	Monthly	500	Active		
Escalar				RBZ0005695	0	Annually	Unlimited	Active		
Adirondack Life				RBZ0005788	0	Monthly	2500	Active		
NZ Hunting World				RBZ0005949	0	Monthly	2500	Active		
renegade COLLECTIVE				RBZ0005988	0	Monthly	2500	Inactive		
National Geographic Magazine Portugal				RBZ0006304	0	Monthly	2500	Active		
Crochet Nativity				RBZ0006735	0	Monthly	500	Active		
iPhone 5c For Beginners				RBZ0006873	0	Monthly	1000	Active		
Voyage de Luxe				RBZ0007337	0	Monthly	2500	Active		
Creative Artist				RBZ0007650	0	Monthly	2500	Active		
The 100 Greatest TV Shows of All Time				RBZ0008020	0	Monthly	500	Active		
Metro Home & Entertaining				RBZ0002505	0	Monthly	2500	Active		
Car Plus + HIM 車王				RBZ0002906	0	Monthly	2500	Active		
Details				RBZ0005636	0	Monthly	500	Inactive		
Simple Grace				RBZ0008602	0	Monthly	500	Inactive		
Retro Style Cross Stitch				RBZ0007298	0	Monthly	500	Active		
Neon				RBZ0004593	0	Monthly	2500	Inactive		
Bon Appetit				RBZ0005580	0	Monthly	500	Active		
Mysterious Ways				RBZ0005364	0	Monthly	2500	Active		
Elevation Outdoors				RBZ0000336	0	Monthly	2500	Inactive		
Your Family Tree Presents: Get Started in Family History				RBZ0002222	0	Monthly	500	Active		
Monopol				RBZ0004910	0	Monthly	2500	Inactive		
WIRED Germany				RBZ0008153	0	Monthly	100	Inactive		
Florida Design's MIAMI HOME & DECOR				RBZ0003066	0	Quarterly	500	Inactive		
Tracks				RBZ0003690	0	Monthly	2500	Active		
TransWorld SURF				RBZ0001215	0	Monthly	2500	Inactive		
Good Times				RBZ0000425	0	Monthly	2500	Inactive		
Échos Vedettes				RBZ0005172	0	Weekly	2500	Active		
CLOSE-UP Kit – Keep in touch				RBZ0003532	0	Monthly	Unlimited	Inactive		
Climbing				RBZ0000223	0	Monthly	2500	Active		
Filmfare				RBZ0003705	0	Weekly	500	Active		
Vail Beaver Creek				RBZ0002724	0	Quarterly	Unlimited	Inactive		
Maison & Demeure				RBZ0000561	0	Monthly	Unlimited	Inactive		
Angels on Earth magazine				RBZ0000054	0	Monthly	2500	Active		
iPad for Beginners				RBZ0006081	0	Monthly	2500	Active		
The Independent Guide to the Apple iMac				RBZ0006631	0	Monthly	2500	Active		
Champions Of The Turf				RBZ0006709	0	Monthly	500	Active		
Zest's Best Body Manual				RBZ0006205	0	Monthly	2500	Active		
The Independent Guide to Minecraft				RBZ0006632	0	Monthly	2500	Active		
Country Living Bookazine Handmade Style				RBZ0006483	0	Monthly	2500	Active		
Wild West				RBZ0005974	0	Monthly	500	Active		
ATV Rider				RBZ0000070	0	Monthly	Unlimited	Inactive		
Green Living Guide				RBZ0000433	0	Monthly	2500	Active		
L'Uomo Vogue				RBZ0003252	0	Monthly	200	Inactive		
CBS Soaps In Depth				RBZ0001849	0	Weekly	500	Active		
Comic Artist Volume 2				RBZ0007952	0	Monthly	500	Active		
Australian Cupcakes and Inspiration				RBZ0007653	0	Monthly	2500	Inactive		
The American Poetry Review				RBZ0000048	0	Monthly	2500	Active		
Diabetic Meals Made Easy				RBZ0000291	0	Monthly	500	Inactive		
OWL				RBZ0000654	0	Monthly	2500	Inactive		
House Beautiful 500+ Favorite Paint Colors				RBZ0000483	0	Monthly	500	Active		
Truck Trend				RBZ0000817	0	Monthly	2500	Active		
Runner's World Complete Guide to Running				RBZ0002363	0	Monthly	2500	Active		
Watch!				RBZ0002612	0	Monthly	500	Active		
Luxury Kitchens & Bathrooms				RBZ0003713	0	Monthly	2500	Active		
Classic Driver				RBZ0003964	0	Monthly	2500	Active		
Photoshop for Beginners Revised Edition				RBZ0004695	0	Monthly	1000	Active		
Blackberry for Beginners				RBZ0005008	0	Monthly	1000	Active		
The Complete Guide to the iPhone 5				RBZ0005382	0	Monthly	2500	Active		
Cyclist Australia				RBZ0005965	0	Monthly	2500	Active		
The Raspberry Pi for kids				RBZ0006633	0	Monthly	2500	Active		
The Ultimate Guide to PS4				RBZ0006877	0	Monthly	2500	Active		
Kerrang!				RBZ0007881	0	Weekly	500	Inactive		
How It Works Book of Volcanoes and Earthquakes				RBZ0007971	0	Monthly	1000	Active		
The Walrus				RBZ0000851	0	Monthly	Unlimited	Inactive		
Recording & Music Production – Guerrilla Guide				RBZ0000708	0	Monthly	2500	Active		
AXIS アクシス				RBZ0004954	0	Monthly	2500	Active		
Victorian Homes				RBZ0008130	0	Monthly	1500	Inactive		
Homes & Antiques magazine presents Vintage Homes				RBZ0008329	0	Monthly	2500	Active		
Ladybug				RBZ0007930	0	Monthly	500	Inactive		
Backpacker				RBZ0000105	0	Monthly	2500	Active		
Australian Sky & Telescope				RBZ0000092	0	Monthly	2500	Active		
PassageMaker				RBZ0005471	0	Monthly	2500	Active		
Diabetic Slow Cooker				RBZ0000292	0	Monthly	500	Inactive		
Condé Nast Traveler España (Guía Monográfica)				RBZ0005880	0	Monthly	2500	Active		
Yummy Menu for a Month				RBZ0003556	0	Monthly	500	Inactive		
Kitchen Yearbook				RBZ0004255	0	Monthly	2500	Active		
Crochet For Beginners				RBZ0008313	0	Monthly	1000	Active		
Bride To Be - Your Day: Best Real Weddings				RBZ0006865	0	Monthly	2500	Active		
Digital Photographer Annual				RBZ0007691	0	Monthly	1000	Active		
Taste of Home Holiday				RBZ0000798	0	Monthly	2500	Inactive		
101 Quick & Easy Crochet Makes				RBZ0007626	0	Monthly	2500	Active		
RUN YOUR FIRST MARATHON				RBZ0006746	0	Monthly	2500	Active		
Diapason Hors-Série				RBZ0005488	0	Monthly	2500	Active		
Capital France				RBZ0003119	0	Monthly	2500	Inactive		
Biba				RBZ0004640	0	Monthly	2500	Active		
Australian Shape				RBZ0000091	0	Monthly	2500	Inactive		
Armes de chasse				RBZ0001871	0	Monthly	2500	Active		
Coach - France				RBZ0004950	0	Monthly	2500	Active		
Cuisine Actuelle Hors-série				RBZ0003655	0	Monthly	2500	Inactive		
Gala Hors Série				RBZ0008540	0	Monthly	2500	Inactive		
Drum Best Recipes				RBZ0005297	0	Monthly	2500	Active		
Gioia!				RBZ0005985	0	Weekly	200	Inactive		
Health & Fitness Fat Loss Fast				RBZ0007714	0	Monthly	2500	Active		
How It Works Book of Robots				RBZ0008260	0	Monthly	1000	Active		
Top Gear South Africa				RBZ0006261	0	Monthly	2500	Active		
Vogue Paris				RBZ0001803	0	Monthly	2500	Active		
Farm and Ranch Living				RBZ0008588	0	Monthly	2500	Active		
bbmundo				RBZ0008625	0	Monthly	2500	Inactive		
Guitarist Presents Acoustic: Spring				RBZ0008635	0	Monthly	2500	Active		
Collezioni Accessori				RBZ0001531	0	Monthly	2500	Active		
Freundin Leichter Leben				RBZ0008687	0	Monthly	2500	Inactive		
British GQ				RBZ0000429	0	Monthly	500	Active		
Accordéon et accordéonistes				RBZ0008649	0	Monthly	2500	Inactive		
Big Book of Cardmaking Answers				RBZ0008732	0	Monthly	2500	Active		
New Zealand Mountain Biker				RBZ0004639	0	Monthly	2500	Inactive		
Maxim Dubai				RBZ0008849	0	Monthly	2500	Inactive		
Cardmaking Stamping & Papercraft				RBZ0008936	0	Monthly	2500	Active		
Food				RBZ0008904	0	Monthly	2500	Active		
10 Minute Yoga Calm				RBZ0008908	0	Monthly	2500	Active		
Flightpath				RBZ0008764	0	Monthly	2500	Active		
Adult Coloring Book: Dragon World				RBZ0008801	0	Monthly	2500	Active		
Hola! USA En Español				RBZ0008871	0	Monthly	2500	Active		
GQ Style				RBZ0008772	0	Monthly	500	Active		
Ever After High Magazine				RBZ0008571	0	Monthly	1000	Inactive		
Adult Coloring Book: Stress Relieving Patterns, Volume 2				RBZ0008779	0	Monthly	2500	Active		
Patterns Volume 1, Celebration Edition				RBZ0008782	0	Monthly	2500	Active		
Exotic Animal Designs: A Stress Relieving Adult Coloring Book				RBZ0008797	0	Monthly	2500	Inactive		
Robb Report España en Chino				RBZ0008930	0	Monthly	2500	Active		
Gothic Halloween: A Scary Adult Coloring Book				RBZ0008793	0	Monthly	2500	Active		
Oxygen Magazine Australian Edition				RBZ0008811	0	Monthly	2500	Inactive		
Howl				RBZ0008799	0	Monthly	2500	Active		
Art Nouveau Birds: A Stress Relieving Adult Coloring Book				RBZ0008807	0	Monthly	2500	Active		
Take A Hike: An Outdoor Coloring Adventure				RBZ0008809	0	Monthly	2500	Active		
Whipped: A Delectable Adult Coloring Book				RBZ0008804	0	Monthly	2500	Active		
Adult Coloring Book: Stress Relieving Flower Patterns				RBZ0008790	0	Monthly	2500	Active		
LANDUUM				RBZ0008929	0	Monthly	2500	Active		
Coloring Book for Grown Ups: Creative Patterns for Adults				RBZ0008795	0	Monthly	2500	Active		
Drones The Complete Manual				RBZ0008725	0	Monthly	1000	Active		
Stress Relieving Cats, Celebration Edition				RBZ0008778	0	Monthly	2500	Active		
Reminisce				RBZ0008589	0	Monthly	2500	Active		
Appetite				RBZ0008756	0	Monthly	2500	Inactive		
Upstyled Home				RBZ0008645	0	Monthly	2500	Active		
Explore History				RBZ0008726	0	Monthly	1000	Inactive		
Medieval Life				RBZ0008736	0	Monthly	2500	Active		
Women's Health - España				RBZ0005978	0	Monthly	2500	Inactive		
Sunday Style				RBZ0005831	0	Monthly	Unlimited	Inactive		
Rénovation bricolage				RBZ0000714	0	Monthly	2500	Inactive		
4Wheel Drive Magazine				RBZ0000018	0	Monthly	2500	Inactive		
FilmInk				RBZ0000374	0	Monthly	Unlimited	Inactive		
Rock				RBZ0000725	0	Monthly	Unlimited	Inactive		
BCBusiness				RBZ0000117	0	Monthly	Unlimited	Inactive		
Holiday: 301 Recipes & Decorating Ideas				RBZ0000469	0	Monthly	500	Active		
Vines				RBZ0000845	0	Monthly	Unlimited	Inactive		
Irish Roots Magazine				RBZ0008582	0	Monthly	2500	Inactive		
30 Minute Dinners				RBZ0000013	0	Monthly	500	Inactive		
Broken Pencil				RBZ0000168	0	Monthly	Unlimited	Inactive		
Kayak: Canada's History Magazine for Kids				RBZ0000513	0	Monthly	Unlimited	Inactive		
European FINE Wine Magazine				RBZ0000352	0	Monthly	Unlimited	Inactive		
Off-Road				RBZ0000637	0	Monthly	2500	Inactive		
Fitness				RBZ0005911	0	Monthly	500	Inactive		
NYLON				RBZ0000634	0	Monthly	2500	Inactive		
ASIAN Geographic				RBZ0003777	0	Monthly	2500	Active		
Philosophy Now				RBZ0007016	0	Monthly	2500	Active		
All About History Book Of The Victorians				RBZ0008181	0	Monthly	1000	Active		
2rivers 双河彎				RBZ0005916	0	Monthly	2500	Inactive		
The Artist's Guide to Photoshop				RBZ0003101	0	Monthly	2500	Active		
Teen Vogue				RBZ0005639	0	Monthly	500	Inactive		
Diez minutos				RBZ0003835	0	Weekly	2500	Active		
01net HS				RBZ0002120	0	Monthly	200	Inactive		
GreenSource				RBZ0000434	0	Monthly	2500	Inactive		
PEOPLE Bookazines				RBZ0008947	0	Weekly	500	Active		
Smartphones for Seniors				RBZ0007800	0	Monthly	500	Active		
Líderes Mexicanos				RBZ0000537	0	Monthly	2500	Active		
Experience Life				RBZ0002852	0	Monthly	500	Inactive		
Improve Your Coarse Fishing				RBZ0007928	0	Monthly	500	Inactive		
Women's Fitness Tone up at Home				RBZ0001031	0	Monthly	2500	Active		
Tone Up In 10 Minutes				RBZ0006117	0	Monthly	2500	Active		
Algarabía				RBZ0000035	0	Monthly	2500	Active		
Classic Supercars				RBZ0000219	0	Monthly	2500	Active		
Ultimate Guide to Cloud Computing				RBZ0003824	0	Monthly	2500	Active		
Improve your Time management				RBZ0008495	0	Monthly	2500	Active		
A brief guide to Apple TV				RBZ0006460	0	Monthly	2500	Active		
VOGUE India				RBZ0002616	0	Monthly	2500	Active		
Cruising World				RBZ0000268	0	Monthly	2500	Active		
Vogue Accessory				RBZ0005366	0	Monthly	200	Inactive		
SELF 悦己				RBZ0005123	0	Monthly	2500	Inactive		
GQ Mexico				RBZ0005156	0	Monthly	2500	Active		
Women's Fitness Australia				RBZ0007664	0	Monthly	2500	Inactive		
Breathe Magazine				RBZ0000161	0	Monthly	Unlimited	Inactive		
Black EOE Journal				RBZ0000152	0	Monthly	Unlimited	Inactive		
Lonely Planet Traveller				RBZ0006756	0	Monthly	2500	Active		
Best Ever Workshop Jigs & Organizers				RBZ0000885	0	Monthly	2000	Inactive		
Best of Creative Jewelry				RBZ0000134	0	Monthly	2500	Active		
World of Knowledge				RBZ0007764	0	Monthly	2500	Inactive		
Dolly Magazine Australia				RBZ0007754	0	Monthly	2500	Inactive		
Cosmopolitan Bride Australia				RBZ0007753	0	Monthly	2500	Inactive		
Australian Stitches				RBZ0008850	0	Monthly	2500	Active		
Womankind				RBZ0008619	0	Monthly	2500	Active		
Design Anthology				RBZ0008471	0	Monthly	2500	Active		
Motor Boats Monthly				RBZ0000600	0	Monthly	2500	Inactive		
Sydney Custom Homes				RBZ0008224	0	Monthly	2500	Active		
Shape				RBZ0000753	0	Annually	Unlimited	Active		
CommonWealth Magazine 天下雜誌				RBZ0001059	0	Weekly	2500	Active		
Grazia India				RBZ0003748	0	Monthly	500	Inactive		
Vegetarian Times - Healing Foods Cookbook				RBZ0000840	0	Monthly	2500	Active		
Viver Casa				RBZ0002750	0	Monthly	2500	Inactive		
Taiwan Panorama Magazine Chinese-English				RBZ0001067	0	Monthly	2500	Inactive		
Kicks				RBZ0001662	0	Monthly	2500	Active		
Save Our Seas				RBZ0007740	0	Monthly	Unlimited	Active		
Rodding USA				RBZ0005822	0	Monthly	500	Active		
Reader's Digest Canada				RBZ0000705	0	Monthly	2500	Active		
Nueva				RBZ0000633	0	Weekly	2500	Active		
Men's Health Muscle Manual				RBZ0003427	0	Monthly	2500	Active		
World Literature Today				RBZ0002346	0	Monthly	500	Inactive		
Dirt Action				RBZ0000300	0	Monthly	2500	Active		
Choosing a School for Your Child VIC				RBZ0007576	0	Monthly	2500	Active		
Celebrity Real Life Stories				RBZ0008349	0	Monthly	2500	Active		
FIDO Friendly				RBZ0000371	0	Monthly	2500	Inactive		
Dr. Oz The Good Life				RBZ0006802	0	Monthly	500	Inactive		
NZ Performance Car				RBZ0001862	0	Monthly	2500	Active		
Inside Cricket				RBZ0005549	0	Monthly	2500	Inactive		
Real People				RBZ0006997	0	Weekly	2500	Active		
Bike - España				RBZ0004467	0	Monthly	2500	Active		
Men's Health Belly Off Guide				RBZ0000961	0	Monthly	2500	Active		
Mollie Makes DIY Fashion				RBZ0007296	0	Monthly	2500	Active		
Horoscopo Mas Allá				RBZ0001737	0	Monthly	2500	Inactive		
SciFiNow 80s Sci-Fi Almanac				RBZ0007573	0	Monthly	1000	Active		
All About History Book Of Greatest Battles				RBZ0008022	0	Monthly	1000	Active		
Lucky				RBZ0005637	0	Monthly	500	Inactive		
Capital				RBZ0001107	0	Monthly	2500	Active		
Interweave Crochet				RBZ0000500	0	Monthly	2500	Active		
The Knitter: Lace Collection				RBZ0006484	0	Monthly	500	Active		
iPad Tips, Tricks, Apps & Hacks Vol 2				RBZ0005017	0	Monthly	1000	Active		
YOU Cakes				RBZ0007329	0	Monthly	2500	Active		
Google Tips & Tricks Vol 1				RBZ0005011	0	Monthly	1000	Active		
All About History Jack The Ripper				RBZ0007791	0	Monthly	1000	Active		
Country Living Modern Rustic				RBZ0007314	0	Monthly	2500	Active		
Woodworker's Journal				RBZ0000883	0	Monthly	2500	Active		
Eye Health				RBZ0004733	0	Monthly	2500	Active		
The New Republic				RBZ0003978	0	Weekly	500	Inactive		
The Economist - Middle East and Africa edition				RBZ0001009	0	Weekly	25	Active		
TAPAS				RBZ0007836	0	Monthly	2500	Active		
Soups				RBZ0000775	0	Monthly	500	Inactive		
Classica				RBZ0002147	0	Monthly	2500	Active		
The Complete PC Gamer Reviews Guide				RBZ0006349	0	Monthly	500	Active		
Monográfico especial Historia de Iberia Vieja				RBZ0007869	0	Monthly	2500	Active		
NZBusiness+Management				RBZ0002301	0	Monthly	500	Active		
Facility Management				RBZ0004107	0	Monthly	2500	Active		
Più Sani Più Belli Magazine				RBZ0007404	0	Monthly	200	Active		
Big League magazine - 40 years special				RBZ0006469	0	Monthly	2500	Active		
Big League: NRL Season Guide				RBZ0004379	0	Monthly	2500	Inactive		
